Province,Province Name En,Province Name Ne,District Id,District Code,District Name En,District Name Ne,GAPA Id,GAPA Code,GaPa Name En,GaPa Name Ne,Total Wards
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,7,70607,Bogatan Phudsil Gaunpalika,बोगटान फुड्सिल गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,8,70608,Badi Kedar Gaunpalika,बडीकेदार गाउँपालिका,5
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,74,706,Doti,डोटी,9,70609,Jorayal Gaunpalika,जोरायल गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,1,70701,Panchdebal Binayak Municipality,पंचदेवल बिनायक नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,2,70702,Ramaroshan Gaunpalika,रामारोशन गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,3,70703,Mellekh Gaunpalika,मेल्लेख गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,4,70704,Sanphebagar Municipality,साँफेबगर नगरपालिका,14
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,5,70705,Chaurpati Gaunpalika,चौरपाटी गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,6,70706,Mangalsen Municipality,मंगलसेन नगरपालिका,14
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,7,70707,Bannigadhi Jayagadh Gaunpalika,बान्नीगढी जयगढ गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,8,70708,Kamal bazar Municipality,कमलबजार नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,9,70709,Dhakari Gaunpalika,ढकारी गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,75,707,Achham,अछाम,10,70710,Turmakhand Gaunpalika,तुर्माखाँद गाउँपालिका,8
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,1,70801,Mohanyal Gaunpalika,मोहन्याल गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,2,70802,Chure Gaunpalika,चुरे गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,3,70803,Godawari Municipality,गोदावरी नगरपालिका,12
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,4,70804,Gauriganga Municipality,गौरीगंगा नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,5,70805,Ghodaghodi Municipality,घोडाघोडी नगरपालिका,12
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,6,70806,Bardagoriya Gaunpalika,बर्दगोरिया गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,7,70807,Lamki Chuha Municipality,लम्कि चुहा नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,8,70808,Janaki Gaunpalika,जानकी गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,9,70809,Joshipur Gaunpalika,जोशीपुर गाउँपालिका,7
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,10,70810,Tikapur Municipality,टिकापुर नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,11,70811,Bhajani Municipality,भजनी नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,12,70812,Kailari Gaunpalika,कैलारी गाउँपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,76,708,Kailali,कैलाली,13,70813,Dhangadhi Sub-Metropolitian City,धनगढी उपमहानगरपालिका,19
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,1,70901,Krishnapur Municipality,कृष्णपुर नगरपालिका,9
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,2,70902,Shuklaphanta Municipality,शुक्लाफाँटा नगरपालिका,12
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,3,70903,Bedkot Municipality,बेदकोट नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,4,70904,Bhimdatta Municipality,भिमदत्त नगरपालिका,19
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,5,70905,Mahakali Municipality,महाकाली नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,6,70906,Laljhadi Gaunpalika,लालझाडी गाउँपालिका,6
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,7,70907,Punarbas Municipality,पुनर्वास नगरपालिका,11
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,8,70908,Belouri Municipality,बेलौरी नगरपालिका,10
7,Sudurpashchim Pradesh,सुदूरपश्चिम प्रदेश,77,709,Kanchanpur,कञ्चनपुर,9,70909,Beldandi Gaunpalika,बेलडाँडी गाउँपालिका,5
